"私の会社は売れるだろうか？","満足の行く条件が出るかは「やってみなければわからない」が正直な回答です。ただ、好条件を引き出す方法はありますので、これをしっかりとこなすことで、満足できる条件で売れる確率は高まります。（リンク先は各項目の詳細記事です）。誠実な買い手候補を集めて入札形式で条件を募る。M&A対象会社の情報を買い手候補に適切に開示していく。対象会社の事情に最適なM&A手法で売る。適切な節税策で手取り財産を増やす。買い手候補の事業計画を吟味して誠実・適切な相手かを確認する。上記をきちんとこなせるM&Aアドバイザーを選定する。"
どれぐらいの期間でM&Aが成立しますか？,会社の状況によってマチマチですが、一般的には6～9ヶ月程度要するのが一般的です。6～9ヶ月程度というと長く感じる方もいらっしゃるかもしれませんが、譲渡側（売り手側）・譲受側（買い手側）双方とも重要性が高いことなので、相応に慎重となるのが常です。また、案件規模や業界状況等により1年を超えるプロジェクトとなることもあれば、3ヶ月程度で完了する場合もあります。いずれにしても、お客様のご意向（早く進めたい、じっくり見極めたい等）をよく理解した上で、プロセスを進めることが重要です。
M&Aを進めたいが、自社の社員や取引先、金融機関に情報が洩れるのは困るので、なんとかならないでしょうか？,弊社では、M&Aに関する守秘義務を徹底しておりますので、秘密情報が漏れることはありません。お客様の社員や取引先に秘密情報が漏れることがないよう、面談場所や連絡方法には細心の注意を払っております。弊社と提携関係にある金融機関もございますが、情報開示の際にはお客様のご許可を得た上で進めますので、ご安心下さい。また、候補先に対しては、お客様が特定されうる情報を開示する場合、必ず秘密保持に関する書面を提出いただいております。
なぜ専門家（会社）を起用するのがいいのでしょうか？,M&Aは専門的な領域で、まだまだ自社内で知見のある社員も多くない状態です。 専門家を起用しないことにより以下のようなリスクがあり、これらを回避し円滑に実行することが重要です。・そもそも相手先が見付からない・株価（事業譲渡対価）を不相応に安く（高く）決めてしまう・感情的になる局面も多く、相手先との関係性が悪化してしまう・曖昧な取り決めのままプロセスが進捗し、ある程度進んだタイミングで問題となり、お互い徒労に終わる・各種局面での書類に過不足があり、仮にM&Aが成立したとしても、しばらくして問題事項が生じる
どのような専門家（会社）に依頼するのがいいでしょうか？,大前提として信頼出来る専門家を見極めて下さい。信頼出来るか否かのポイントは以下をご参考下さい。・M&Aの経験や実績がある専門家に担当されるのか・長い付き合いになるので、担当者が親身になって、人柄として合うか・手数料負担が、最初は軽く成功報酬の比重が高く（テールヘビー）なっているか。最近では、ブローカーのような業者や看板は立派でも担当が素人というケースも聞きますので、よく担当者を吟味されるとよいと思います。
赤字会社や債務超過の会社は、M&Aは難しいでしょうか？,この場合率直に申し上げて簡単なことではありませんが、M&Aの可能性はあります。これはお客様に突発的な要因が生じた場合や節税対策をされている場合もありますし、また重要な許認可等をお持ちの場合もあり、一概には言えないため、まずはお気軽に無料相談にお進み下さい。
業績不振による売却の場合、相談はいつ頃行えばいいのですか？,業績が過度に悪化する前に早ければ早いほど、一般的に有利にM&Aの交渉を進めることが期待できます。遅くとも営業利益が出ている間に実施することが望ましいです。（勿論、会社の特徴や強みは、買収側の見方によっても変わりますので、数字だけが全ての譲渡価格決定要因ではありません。）
会社・事業を売却する場合の相談先として顧問税理士、金融機関でも大丈夫でしょうか？,M&Aは日本においては比較的新しい事業戦略であり、M&Aや経営戦略に通じている税理士は多いとは言えません。M&Aの過程でお手伝いをいただくことはございますが、M&Aのご経験がない税理士がほとんどですので、M&Aの相談先としては適切ではありません。また、取引金融機関への相談もお勧めできません。銀行も一部の専門部署の行員以外は、M&Aへの知識と理解が不足しているため、M&Aを考えているという情報が借入返済を求められる事態にならないとも限らないからです。
事業を売却する場合の相談先として気を付けなればならないことは何ですか？,まずは、少なくとも信用取引や商取引の当事者でなく、M&Aの経験が十分にある専門家であることが大切です。公認会計士事務所、税理士事務所、弁護士事務所などもM&A経験がある事務所の方が少ないため、弊社のようなM&A専門会社が望ましいでしょう。
売却を検討（相談）した場合、予期せぬ段階でその情報が広がることが心配です。何に気を付ければ良いでしょうか？,案易に取引先、自社の取締役、従業員、親しい経営者仲間など、基本的には誰にも売却の相談・打診しないことが重要です。まずは専門家に秘密保持契約書を締結の上、ご相談することが良いでしょう。そして、取引先、従業員などへの告知のタイミングも当該専門家と相談して発表することをお勧めします。
赤字、あるいはリスケ中、債務超過でも売却の相談をすることは可能ですか？,もちろん可能です。M&Aは譲渡希望側と買収希望側との目的が合致し、条件が整った時に成約いたします。黒字経営など定量的な数値が正常であることは非常に重要なファクターであることは間違いないですが、それ以外の定性的な特徴、強みでM&Aが成約する可能性は十分にあります。
M&Aというとどうしても敵対的買収とかハゲタカのようなイメージをもってしまいます。違うのですか？,よく受けるご質問ですが、弊社で扱うM&Aは100%、友好的な交渉と相方の合意によって行われるものです。そもそも、オーナー経営者（或いはその親族）が100%の株式を所有している中小企業のM&Aにおいて、敵対的とか乗っ取りということは不可能です。中小企業が行うM&Aは決して敵対的でも、不義理なものでもなく、企業の成長戦略ないし出口戦略として積極的に行うべきものという認識を持つべきでしょう。
弊社は、社長である私個人の力による業績への貢献度が高いのですが、それでも売却できるのですか？,そのような企業でも売却も可能ですし、買収する方もおられます。そのような企業の場合、通常譲渡後においても顧問、アドバイザーなどに就任していただき、完全な事業の移行が終了するまで会社に留まっていただくことで問題を解決する場合が殆どです。
特定の企業から会社を譲って欲しいという相談がありました。どのように進めると良いでしょうか？,M&Aアドバイザーあるいは、M&Aの業務に精通した税理士などの専門家に相談下さい。直接のお取引、或いは、M&Aの業務に精通していない方への相談を避けるべきです。詳しくは下記のページをご参照ください。
買収したい会社・事業が既に明確に決まっています。どうすればよいでしょうか？,買収したい会社・事業が既に決まっていても、ご自身で接触することはお勧めできません。たとえ買収したい企業に売却の意思があったとしても、それを直接買収希望者に明かすことは稀と言わざるを得ません。弊社では、御社に替わり、御社が買収を希望する会社様に匿名（御社名を明かさずに）で売却の意思の有無を打診いたします。
明確に○○会社（の○○事業）を買収したいまでは決まっていませんが、業種、規模、エリアなどが決まっている場合、どうすればよいでしょうか？,買収の目的等をインタビューさせていただき、その目的に沿った企業・事業のリストを作成いたします。そのリストを元に、匿名（御社名を明かさずに）で売却の意思の有無を打診いたします。
M&Aによる買収を検討していますが、買収によって売却先の従業員（とくにキーパーソン）が退職しては意味がありません。どのようにリスクを回避したらよいのでしょうか？,弊社が行うM&Aでは、従業員様あるいは、キーパーソンが譲渡後も引き続き勤務することを条件に契約をしますので、退職するようであれば契約を解消できる状態にしてリスクを回避します。
特定の企業から会社を引き受けて欲しいという相談がありました。どのように進めると良いでしょうか？,M&Aアドバイザーあるいは、M&Aの業務に精通した税理士などの専門家に相談下さい。直接のお取引、或いは、M&Aの業務に精通していない方への相談を避けるべきです。詳しくは下記のページをご参照ください。
売却、買収を検討している段階での相談だけでも可能なのでしょうか？,もちろん可能です。相談は早ければ早いほど良いです。少しでもM&Aについて気になることがありましたら、ご遠慮なくご相談ください。相談は無料となっております。
御社に依頼すれば、必ずM&Aで売却、或いは買収できますでしょうか？,残念ながら100%の保証はできません。なぜなら、M&Aは譲渡希望だけでも、買収希望だけでも成立しません。また、時間的に期限がある場合もあるからです。
M&Aの譲渡価格はどのように決定するのですか？,価格算定の参考となる算定式の詳細は、以下のとおりです。もっとも、最終的には、譲渡希望側（売り手）と買収希望側（買い手）との交渉によって決定します。
依頼してから成約までの時間はどのくらいかかるのでしょうか？,ケースによって様々ですが、通常は、3か月から1年の期間を必要とすることが多いです。
M&Aの仲介、アドバイザー業務の報酬はどれくらいかかるのでしょうか？,一般的にM&Aの仲介、アドバイザー業務の報酬レーマン方式という報酬規程を採用しております。弊社でも当サイトの報酬規程は、レーマン方式を採用しています。ただ、弊社では、小規模な案件についても取り扱っており、その報酬は、最低150万円（税別）となっております。詳しくは下記のページをご参照ください。
知り合い同士の会社、或いは直接買収の打診を受けた場合、当事者同士でM&Aをすること難しいですか？,難しいですし、絶対に避けた方がよいでしょう。理由については、下記のページをご参照ください。
株式会社以外はM&Aにより、売却、買収できないのですか？,もちろん可能です。
売却、買収の案件が相談中に破談した場合、費用はどうなるのでしょうか？,弊社では、現在のところ、完全成功報酬制を採用しております。よって費用が発生することはございません。
デューデリジェンスだけでも行っていただけますか？,もちろん行います、もっとも、費用が掛かりますので、まずは一度ご相談ください。また、弊社では簡易企業・事業評価算定とM&A準備度診断も行っていますのでご利用ください。
個人でも会社を買うことは可能ですか？,可能です。トランビには個人事業を含め多くの中小の事業が登録されています。買収予算等に応じて案件を検索頂くこともできるようになっています。事業承継・M&A売却案件を検索するにはこちら
中小企業でもM&Aは可能ですか？,可能でございます。トランビを通じて規模の大小を問わず多くの会社さまがM＆Aをされています。トランビでは規模・業種・業界を問わず様々な案件が掲載されておりますので、ご希望に沿った案件を探して頂くことが可能です。
会社を経営していますが、どのような場合にM&Aを検討すれば良いのですか？,1.後継者がいない、もしくは継いでいるが適任でない2.社長が高齢、もしくは健康不安を抱えている3.規制緩和・規制強化、構造不況、斜陽の産業であるなどの条件に、一つでも当てはまる場合には、M&Aをご検討されてもよろしいかと存じます。
どんな企業が売れるのですか？,トランビには個人から上場企業さままで多くの買い手さまがおり、ご関心も多岐に渡っております。それ故、M&Aの世界では敬遠されがちな赤字企業や債務超過の企業、個人事業でもご売却可能性がございます。また、調剤薬局、運送、介護、システム開発など通常のM&Aで人気のご業種についてもより多くの買い手候補を素早く集めることで、 より売り手さまの希望の条件に近い会社さまを見つけて頂くことが可能です。
赤字であっても譲渡できるのですか？,トランビには個人から上場企業さままで多くの買い手さまがおり、ご関心も多岐に渡っております。それ故、M&Aの世界では敬遠されがちな赤字企業や債務超過の企業、個人事業でもご売却可能性がございます。また、新規事業に乗り出したい企業にとって、その分野で培われた経験を持っている社員や、設備、ノウハウ等はとても価値がありますので、 赤字であっても譲渡できる場合があります。なお、複数事業を営む会社で黒字事業と赤字事業が混在している場合、 会社分割や事業譲渡等の手法によって、良い事業だけを切り離して譲渡することも可能です。最近では事業再生と事業承継を組合せた形で事業を譲渡するケースも多く見られます。
株式譲渡と事業譲渡ではどちらの方が良いのですか？,どちらが一概に良いと結論付けることは難しく、それぞれの手法の違いによってM&Aの実現度合いが変わります。一般論としてのそれぞれのメリット（○）・デメリット（△）は下記のようなものがあげられます。【株式譲渡】○雇用等の内部関係、契約関係、許認可等が原則として維持○会社法上の手続きが不要で簡易かつ迅速○責任限度は投資額まで(株主有限責任)△簿外債務等の承継リスク△少数株主の株式を取得できない可能性(但し、3分の2以上の株式取得でスクイーズアウト可能)【事業譲渡】○特定の事業(資産・負債)のみを承継対象とすることが可能○簿外債務等の承継を原則遮断可能△契約先等の個別の同意取得が必要△労働契約承継法等の手続きが必要△許認可は原則再取得適切な手法の選択にお悩みの方は、M＆A専門家のお力を借りることをおすすめ致します。
M&Aにかかる時間はどれぐらいですか？,短ければ1、2ヶ月程度、長ければ数年に渡る場合もあります。M&Aは譲渡するタイミングが非常に重要です。条件交渉にも時間がかかりますので早めの行動を心がけましょう。
M&Aを行う場合、どのような流れになるのですか？,① トランビウェブサイト上でのお相手探しトランビウェブサイト上でお相手様をお探し頂き、お相手様とのお話し合いがスタートします。② 匿名での初期的情報交換売り手様、買い手様共に、個人様のお名前や属性、会社名や事業等が特定できるような固有の情報は全て伏せて頂いた状況（ノンネームの状況）で、簡単な自己紹介、本件お取り組みの目的、事業の概要等、初期的な情報交換を行います。ここでは、お相手様とのご相性や、初期的な事業の概要や将来性等を確認します。③ 秘密保持契約締結・実名開示（マッチング）匿名での初期的な情報交換を経て、お相手様と引き続きご交渉を進めたいとご判断された場合は、今後開示される重要情報の漏えいを防止するため、当事者間による秘密保持契約を締結します。秘密保持契約はウェブ上で電子署名により締結されます。秘密保持契約が成立すると、ご両者様の実名が開示されます。④ 基礎情報交換ここでは、会社案内、決算書、個人の属性がわかる情報等を含め、初期的な意思決定に資する基礎情報の交換を行います。ビジネスモデルや商流の理解、事業の強みや課題、足もとの収益性や将来性等について確認します。また、この先に実施する面談に備え、質問事項、確認事項などを整理します。⑤ 当事者による面談（1回〜複数回）実際にお相手様とお会い（面談）してみましょう。お相手様の事業にかける思いや今後の事業運営に関する率直なディスカッションを行うとともに、金額面や取引実行後の役職員の処遇、取引実行の時期等、具体的な諸条件についても初期的な意見交換を行います。⑥ 意向表明書提出（買い手→売り手）これまでの情報を踏まえて、買い手様から売り手様に意向表明書を提出します。意向表明書には、買い手様の自己紹介から始まり、本件取り組みの目的、スキーム、金額、今後の事業運営の方針、役職員の処遇、取引実行の時期等、各種諸条件等を記載します。⑦ 初期的条件交渉・基本合意書締結意向表明書の内容をベースに、初期的な条件交渉を行いましょう。お互いの希望条件を確認しあうとともに、譲る点は譲り、お願いする点はお願いしつつ、金額、取引実行の時期等の大枠の条件を固めます。そして、ご両者様で合意に至った事項は、必要に応じて、基本合意書という形で書面にまとめます。なお、一般的に、基本合意に至った段階で、売り手様は交渉相手を一人の買い手様に絞ります（独占交渉権の付与）。⑧ 各種デューディリジェンス実施（買い手→売り手）買い手様から売り手様に各種資料の開示を依頼し、内容を分析、精査します。疑問点はしっかり質問し、消化しましょう。店舗、施設、工場等がある場合は、売り手様の了解を得て現地を確認します。必要に応じて、財務、税務、法務、ビジネス、環境、金融、不動産等の専門家をアサインします。⑨ 最終条件交渉基本合意書の内容を最大限尊重しつつ、売り手様、買い手様が負担する義務、他の利害関係者（株主、取締役、従業員、取引先、取引銀行、地域社会等）への対応等に関する取り決め、取引実施後の引継の方法等を交渉、確認します。条件交渉では、ご両者様それぞれにとっての重要度・優先順位をしっかりと認識したうえで、誠意ある交渉を行います。⑩ 最終契約書締結・クロージング最終条件交渉で合意した事項を最終契約書（株式譲渡契約書、事業譲渡契約書等）にまとめます。最終契約の作成にあたっては、必要に応じて、法務の専門家をアサインします。最終契約書は売り手様、買い手様双方のサイン（署名・押印等）によって最終契約書締結日に成立します。クロージング後は、売り手様から買い手様へ各種業務の引継ぎが行われます。参考：買い手様向けM&Aガイド参考：売り手様向けM&Aガイド
M&Aにかかるコストは一般的に幾らですか？,一般的なM&Aの代理会社や銀行等に依頼した場合、手数料は数百万～数千万円程度かかると言われています。トランビは、M&Aの業務において一番コストがかかると言われているマッチングをテクノロジーを使って劇的に効率化し、売り手さまは無料でご利用頂けるサービスとなっております。
譲渡価格の算出方法はどのようにすればよいですか？,M&Aにおける譲渡価額については幾つかの算定手法がございますが、トランビには個人から上場企業さままで多くの買い手さまがおり、属性やご関心も多岐に渡っております。トランビのプラットフォームを通じて、そのダイバーシティの中から、新しい出会いの接点を持っていただくことで、通常のM&Aの価格算定手法でお話しがまとまる事例も生まれています。ご登録を頂いた場合でも必ずしも売却をしなければならないというわけではございませんので、まずは一度ご登録いただきプラットフォームを通じて、ご自身の会社の可能性を探って頂きたく存じます。その他、トランビでも簡易的な企業価値の算定ツールを用意しておりますので、宜しければお試し頂ければ幸いです。株式価値試算のページはこちら※当シミュレーション結果は譲渡価格の目安であり、譲渡価格を保証するものではありません。
事業の譲渡により担保や個人保証ははずせるのですか？,交渉の中で担保や個人保証を外して頂くことを条件として、交渉を進めて頂くことが可能です。
従業員の雇用や取引先との関係は継続されるのですか？,譲り受け希望の方（譲受者）とのご交渉次第にはなりますが、中小企業のM&Aでは、大幅な赤字体質である場合等を除いて、 従業員の雇用条件や取引先との取引条件を大幅に変更されるケースはあまり多くないように見受けられます。
個人事業主、有限会社であっても自社を引き継がせることができるのですか？,事業承継は株式の譲渡だけではなく、資産（配送車、什器、機械設備等）の譲渡や、事業の譲渡 （資産に加えノウハウ、のれん、従業員の雇用契約および仕入または販売契約等。但し、個別に再契約が必要な場合があります。） で行うことが可能です。
M&Aを成功させるにはどんなことに気をつければ良いのですか？,1.行動、決断を先送りしないこと2.決算書は可能な限り正確に記載すること3.経営陣や株主の意思は予め整理しておくことM&Aの成功は、企業の行く末に大きな影響を及ぼします。オーナーや経営者自らが責任を持って早めに行動することが最も重要です。
海外の会社でも日本の会社を買うことは可能ですか？,海外の企業さまでも日本の会社を買うことは可能です。ただし、国によっては外資への出資規制等がある国もございますので、お話を始められる前によく御確認頂ければと存じます。
交渉相手から求められる主な書類は何ですか？,業種や業態によっても異なりますが、まずは登記簿謄本、定款、会社案内、株主名簿、役員経歴書、3期分の決算書、前期末から先月までの月次残高試算表、主要な取引先一覧等をご準備頂くと宜しいかと存じます。
専門家に依頼するメリット・デメリットは何ですか？,専門家を活用することのメリットは、M&Aにかかるやり取りをスムーズに進めたり、会計、税務、 法務といった各種リスクを低減することが可能になります。一方で、デメリットは専門家を活用するには実費がかかることがございます。
M&Aが成立するまでにどれくらいの期間が必要ですか？,アドバイザリー契約を取り交わしてから3ヶ月～6ヶ月程度が一般的ですが、個々の事情によって大きく変わります。企業の資金繰り等の理由で急ぐケースがある一方で、条件を満たすことが難しく、なかなか進まないケースもあります。
報酬体系を教えてください。,ご要望やスケジュールにより異なりますので、一概には申し上げられません。実際に提供するサービス内容に応じて、個別にお見積りを作成しております。まずはお問合せページまたはお電話にてお問い合わせください。
企業の売却を進めるなら、景気が良い時を狙った方がよいですか？,買手となる企業は、底堅い経営力と成長戦略を持ち、景気動向に関係なくM&Aを強く指向しています。特に中堅中小企業のM&Aでは、マクロ経済の動向よりも、個々の会社ごとのマッチングがいかにうまくいくかという問題の方が大きいと思われます。
従業員の待遇を守ってくれる企業に、自社を売却したいと考えています。そのような条件を、事前に取り決めることはできますか？,従業員の雇用維持や待遇維持に関する条件を、M&Aの交渉内容に盛り込むことは可能です。譲渡後における役員の経営への関与の仕方等、その他の様々な要素についても、ご意向を伺ったうえで実現に努めます。
個人保証の取り扱いはどうなりますか？,連帯保証や担保提供はM&Aの譲渡先に自動的に切り替わらないため、解除の手続きが必要です。一般的に、連帯保証と担保の差し入れの解除は、M&A成約時から早い時期に金融機関と交渉して買手企業に肩代わりしてもらうことになります。
良いアドバイザーの選び方を教えてください。,M&Aアドバイザーに資格は必要ありません。それだけに、以下のポイントはご確認していただくべきでしょう。①幅広いネットワークを持っている②専門知識とM&Aの実務経験を兼ね備えている③アドバイザーがビジネスマンとして信頼できる
事業承継に当たって、M&Aを選択するべきか、親族に継がせるべきなのか迷っており、専門家のアドバイスが聞きたいです。M&A仲介会社や税理士に相談する段階ではないのですが、コンサルティングしてもらえるところはあるのでしょうか？,そのような方は、まず始めに弊社にご相談いただきたい、と考えています。M&Aだけでなく、親族内承継、従業員承継、それぞれの分野で多くの実績を有しているからこそ、M&Aを進めるべきか否かも含めた客観的なアドバイスをすることができます。
M&Aの実行は決定していませんが、このような状態で相談してもよいでしょうか。,弊社コンサルタントにご相談いただければ、お話合いの中で貴社に想定される選択肢を整理し、M&Aを進めるべきか否かも含めて検討できる情報を提供させていただきます。選択肢の一つとしてM&A（第3者への譲渡）を見据えているということであれば、ご相談は早ければ早いほど良いということは間違いありません。面談の機会をいただきましたら、売手にはM&Aのプロセスをじっくりご理解いただきたいと考えております。また買手となる経営者の意向に沿うタイミングも斟酌しなければなりません。「相談したらすぐに実行しないといけない」というわけではありませんので、ご安心ください。
会社の売却を進めるなら、景気がよいときを狙った方がよいでしょうか?,統計からも、近年、M&A件数は増加傾向にあり、現に買手となる経営者の方からお問合せをいただくことが増えています。そのようなお客様は底堅い経営力と成長戦略を持ち、景気動向によらずM&Aを強く指向されております。特に中堅中小企業のM&Aではマクロ経済の動向よりも、個々の会社ごとのマッチングがいかにうまくいくかという問題の方が大きいと思われます。
地方のM&Aにも対応してくれますか?,弊社では全国にコンサルタントが配置されているのは勿論のこと、M&Aの専門部隊が毎日のように全国へ出張しています。広域にわたるグループ間の連携と全国に張り巡らされた外部のネットワークから公開されていない売却ニーズ・買収ニーズの情報を随時収集しておりますので、地域を問わず対応可能です。
従業員の待遇を守ってくれる会社に、自社を売却したいと考えています。,そのような条件を事前に、取り決めることはできるでしょうか。売手となる経営者が抱える従業員の雇用維持・待遇維持に関する条件をM&Aの交渉内容に盛り込むことは可能です。買手の立場としても、優秀な従業員を失ってしまえば買収した意味が失われてしまいますので、十分に交渉の余地のあるポイントと考えます。その他、譲渡後における、役員の経営への関与の仕方など、さまざまな要素について、ご意向を伺ったうえで実現に努めます。
個人保証の取り扱いはどうなりますか?,連帯保証や担保提供が自動的にM&Aの譲渡先に切り替わるということではなく、解除の手続きが必要です。連帯保証と担保の差し入れの解除はM&A成約時から早い時期に金融機関と交渉して買手企業に肩代わりしていただく事になります。M&Aの契約にも「買手が売手の連帯保証と担保の差し入れの解除に協力する」(もしくは、「解除のための手段を講じる」)といった旨の条項を入れることは良くあることです。
M&Aが成立するまでにどれくらいの期間が必要ですか?,アドバイザリー契約を取り交わしてから3か月～6か月程度が一般的です。とはいえ、M&Aに要する期間は、個々の事情によって大きく変わります。売手の家庭の事情や、会社の資金繰りなどの理由でM&Aを急ぐケースも少なくありません。一方で、売手、買手となる経営者の希望を満たすことが難しく、なかなか進まないケースもあれば、利害関係者の希望で長い期間が必要となるケースもあります。M&Aはタイミングという要素で結果が大きく左右されることが往々にしてあります。やはり時間的余裕を持って、お早めに相談することをお勧めします。
私は筆頭株主ですが持分は50%未満です。この持分だけ売ることはできますか?,2つの観点から検討が必要かと思われます。第一に、買手となる会社様にとって、50%未満の株式のみを譲り受けるメリットや合理性があるかどうかという点、第二に、譲渡制限がついている株式の場合(中小企業の株式には多くの場合ついていると思われます)に、譲渡に関して取締役会の承認が得られるかどうかという点です。買手となる会社様が、その持分だけで問題ないと了解し、取締役会にて承認が得られるのであれば、50%未満の持分のみを売ることは可能です。この場合、売却することについてその他の株主への説明をし、了解を得ることは実質的に必要になってきます。もしかしたらその他の株主から委任を受けてM&Aの交渉を進めるという選択肢も考えられるかもしれません。委任を受けてM&Aの交渉進めるか、個々に説得して株式を集約するか、その他の株主へは伏せて一旦持分のみの売却の検討を進めるかなど、選択肢は数多くあり、個別の事情に応じて最適解は異なります。オーナーのご事情、その他の株主のご背景、会社の経営状態、タックスプラン、買手の企業にとってのメリットなどを多面的に考慮し、最適な解決策を検討することが重要です。
売上等の企業規模は、どれくらいから対応してもらえますか?小さい会社でも売れますか?,企業の売買価値に会社の規模は関係ありません。赤字であっても、債務超過であっても、その会社が持っている有形・無形の財産に価値を感じる買手がいればM&Aは成立します。ただし、企業規模が小さければ、買手もまた中小規模になってくる可能性が高いため、その地域や業界に人脈を持つアドバイザーでなければ買手となる会社の探索が困難であるという面は否めないでしょう。中堅中小企業のM&Aにおいて実績が豊富なアドバイザーに依頼されるのが望ましいでしょう。
良いアドバイザーの選び方を教えてください。,M&Aサービスを行う上で、何か特定の資格が必要というわけではありません。それが故に、「M&Aの専門家」を謳う業者は、数多くあります。本当の意味でのプロフェッショナルではないアドバイザーに任せてしまった結果として、以下のようなトラブル例は数多く見聞きするところです。「企業価値評価を誤り、過大・過小に売買額を見積もられた」「デューデリジェンスが不十分だったため、後になってから簿外債務が見つかった」「法外な手数料を請求された」「情報が漏洩し、既存の取引に悪影響が及んでしまった」などの事態が起こらないようにするためにも、以下のポイントをしっかりご確認ください。幅広いネットワークを持っている売手と買手の縁をいかに引き寄せるかがアドバイザーに求められる重要な役割の一つです。特に、中堅中小企業同士のM&Aは、大企業のような公開情報が乏しいため、 マッチングを成立させるには人脈やネットワークが重要な役割を果たします。専門知識とM&Aの実務経験を兼ね備えているM&Aには法務・財務・税務にまたがる幅広い専門知識、「事業」を総合的に理解する力、そして何よりM&A業務の十分な経験が必要です。弁護士・公認会計士・税理士・司法書士などの国家資格を持っていることは心強い武器の一つではありますが、実務として携わっていなければM&Aという特殊な業務領域で迅速に対応することは難しいでしょう。アドバイザーがビジネスマンとして信頼できる強引なやり方で交渉を進めるアドバイザーや、着手金だけを目的として調子の良いことを言うアドバイザー、配慮が欠けており既存の取引先に情報を漏らしてしまうアドバイザーも存在します。些細な思いの齟齬やコミュニケーション不足という理由だけで破談になってしまうのがM&Aです。ましてや、情報漏洩などということになれば、既存の業務に大きな悪影響を及ぼす結果にもなります。信頼出来るアドバイザーでなければ自社の未来を託す事は出来ません。
